dt	f	t	l	d
2014072500	028	012	3	0
2014072500	028	012	3	0
2014072500	019	019	0	0
2014072423	028	006	1	0
2014072423	028	006	1	0
2014072423	005	014	2	0
2014072423	029	025	1	0
2014072423	029	025	1	0
2014072423	007	009	1	0
2014072423	007	009	1	0
2014072423	015	015	0	0
2014072423	002	002	5	0
2014072422	025	029	0	0
2014072422	019	026	0	0
2014072422	024	006	1	0
2014072422	002	014	3	0
2014072422	019	019	0	0
2014072422	024	006	2	0
2014072422	002	014	3	0
2014072422	020	020	0	0
2014072422	020	020	0	0
2014072422	006	001	2	0
2014072422	020	020	0	0
2014072422	006	001	2	0
2014072422	020	020	0	0
2014072422	024	006	2	0
2014072422	011	011	1	0
2014072422	012	004	0	0
2014072422	011	011	1	0
2014072421	019	001	1	0
2014072421	020	020	2	0
2014072421	024	009	0	0
2014072421	019	019	0	0
2014072421	004	012	0	0
2014072421	020	014	3	0
2014072421	011	011	1	0
2014072421	029	029	2	0
2014072421	020	020	2	0
2014072421	011	011	0	0
2014072421	029	029	2	0
2014072421	011	011	0	0
2014072421	009	009	0	0
2014072421	009	009	0	0
2014072421	009	009	0	0
2014072421	019	004	2	0
2014072421	009	009	0	0
2014072421	009	009	0	0
2014072421	013	006	1	0
2014072421	013	006	1	0
2014072421	013	013	0	0
2014072421	002	004	0	0
2014072421	009	013	1	0
2014072421	009	009	0	0
2014072421	019	022	2	0
2014072421	029	029	2	0
2014072421	019	019	1	0
2014072421	019	019	1	0
2014072421	019	019	2	0
2014072420	004	004	4	0
2014072420	019	019	2	0
2014072420	019	019	2	0
2014072420	019	019	2	0
2014072420	004	002	0	0
2014072420	004	004	0	0
2014072420	019	019	0	0
2014072420	019	019	0	0
2014072420	019	019	0	0
2014072420	023	006	2	0
2014072420	019	019	1	0
2014072420	009	023	3	0
2014072420	019	019	1	0
2014072420	026	019	1	0
2014072420	009	009	0	0
2014072420	026	019	1	0
2014072420	019	019	0	0
2014072420	019	019	0	0
2014072420	029	029	1	0
2014072420	029	029	1	0
2014072420	019	004	3	0
2014072420	019	019	0	0
2014072420	017	023	3	0
2014072420	019	019	0	0
2014072419	028	021	0	0
2014072419	028	021	1	0
2014072419	028	021	1	0
2014072419	001	005	4	0
2014072419	001	005	4	0
2014072419	026	019	1	0
2014072419	001	001	0	0
2014072419	026	019	1	0
2014072419	009	013	0	0
2014072419	019	019	0	0
2014072419	009	009	0	0
2014072419	026	026	0	0
2014072419	001	005	5	0
2014072419	006	009	1	0
2014072419	002	013	0	0
2014072419	015	024	1	0
2014072419	015	024	1	0
2014072419	014	028	0	0
2014072419	014	028	0	0
2014072419	014	028	0	0
2014072419	026	026	0	0
2014072419	015	015	0	0
2014072419	015	015	0	0
2014072419	007	014	0	0
2014072419	007	014	0	0
2014072419	023	023	0	0
2014072419	007	009	0	0
2014072419	020	023	1	0
2014072419	020	023	1	0
2014072419	029	029	0	0
2014072418	006	013	0	0
2014072418	006	007	0	0
2014072418	006	006	0	0
2014072418	025	024	1	0
2014072418	015	011	2	0
2014072418	015	011	2	0
2014072418	023	009	0	0
2014072418	024	024	0	0
2014072418	023	026	0	0
2014072418	023	026	0	0
2014072418	029	025	0	0
2014072418	023	023	0	0
2014072418	029	029	0	0
2014072418	029	025	0	0
2014072418	009	009	0	0
2014072418	019	019	1	0
2014072418	019	019	1	0
2014072418	028	028	2	0
2014072418	028	028	2	0
2014072418	023	023	0	0
2014072418	009	006	1	0
2014072418	029	029	0	0
2014072418	029	029	0	0
2014072418	029	029	0	0
2014072418	023	023	0	0
2014072418	006	006	0	0
2014072418	001	009	0	0
2014072418	016	024	0	0
2014072418	016	024	0	0
2014072418	016	024	1	0
2014072418	019	019	1	0
2014072417	027	019	0	0
2014072417	001	004	0	0
2014072417	023	026	0	0
2014072417	025	019	1	0
2014072417	027	016	0	0
2014072417	027	016	0	0
2014072417	027	016	0	0
2014072417	027	027	0	0
2014072417	010	028	1	0
2014072417	010	028	1	0
2014072417	026	027	0	0
2014072417	026	027	0	0
2014072417	026	027	0	0
2014072417	020	020	1	0
2014072417	019	019	2	0
2014072417	019	019	2	0
2014072417	020	020	1	0
2014072416	017	025	1	0
2014072416	006	023	0	0
2014072416	006	023	0	0
2014072416	009	027	1	0
2014072416	027	027	0	0
2014072416	025	012	3	0
2014072416	025	012	3	0
2014072416	009	009	0	0
2014072416	023	025	1	0
2014072416	006	005	2	0
2014072416	009	009	0	0
2014072416	006	005	2	0
2014072416	009	010	0	0
2014072416	009	009	0	0
2014072416	009	006	0	0
2014072416	009	010	0	0
2014072415	011	016	1	0
2014072415	020	020	1	0
2014072415	010	011	0	0
2014072414	016	010	1	0
2014072413	019	026	2	0
2014072413	029	025	1	0
2014072413	019	019	3	0
2014072413	029	025	1	0
2014072413	029	029	0	0
2014072412	019	019	2	0
2014072412	005	023	1	0
2014072412	023	019	0	0
2014072412	024	013	1	0
2014072412	004	024	1	0
2014072412	004	004	0	0
2014072411	023	006	1	0
2014072411	023	006	1	0
2014072410	015	008	1	0
2014072410	015	015	0	0
2014072409	023	025	3	0
2014072409	023	023	0	0
2014072407	005	005	2	0
2014072404	024	015	1	0
2014072404	024	015	1	0
2014072402	029	029	2	0
2014072402	025	025	1	0
2014072402	025	025	1	0
2014072402	025	025	0	0
2014072402	025	025	0	0
2014072402	010	002	0	0
2014072402	010	002	0	0
2014072402	029	029	3	0
2014072402	009	010	0	0
2014072402	009	009	0	0
2014072402	009	010	0	0
2014072402	015	015	2	0
2014072402	015	015	2	0
2014072401	015	015	0	0
2014072401	027	024	0	0
2014072401	015	015	0	0
2014072401	027	024	0	0
2014072401	015	015	0	0
2014072401	004	004	22	0
2014072401	004	004	22	0
2014072401	001	001	1	0
2014072401	025	029	0	0
2014072401	025	029	0	0
2014072401	001	001	1	0
2014072401	010	006	1	0
2014072401	010	006	1	0
2014072400	001	001	0	0
2014072400	025	025	0	0
2014072400	002	010	0	0
2014072400	002	002	0	0
2014072400	002	010	0	0
2014072400	009	011	0	0
2014072400	009	009	0	0
2014072400	029	025	0	0
2014072400	029	025	0	0
2014072400	009	008	3	0
2014072400	009	008	3	0
2014072400	009	008	3	0
2014072323	019	019	1	0
2014072323	019	019	1	0
2014072323	025	029	0	0
2014072323	019	019	0	0
2014072323	019	019	0	0
2014072323	006	009	0	0
2014072323	023	025	0	0
2014072323	025	029	0	0
2014072323	020	020	5	0
2014072322	028	028	1	0
2014072322	019	019	1	0
2014072322	028	028	1	0
2014072322	014	022	0	0
2014072322	019	019	0	0
2014072322	019	019	0	0
2014072322	020	020	5	0
2014072322	001	023	0	0
2014072322	001	023	0	0
2014072322	023	001	0	0
2014072322	023	023	0	0
2014072322	023	001	0	0
2014072322	023	001	0	0
2014072322	013	010	1	0
2014072321	025	025	1	0
2014072321	028	017	2	0
2014072321	028	028	0	0
2014072321	028	007	3	0
2014072321	029	025	0	0
2014072321	003	003	1	0
2014072321	003	003	1	0
2014072321	024	006	1	0
2014072321	009	024	1	0
2014072321	009	024	1	0
2014072321	009	024	1	0
2014072321	009	010	0	0
2014072321	005	002	0	0
2014072321	015	011	1	0
2014072321	005	002	0	0
2014072320	019	019	1	0
2014072320	009	010	0	0
2014072320	005	005	2	0
2014072320	027	007	2	0
2014072320	014	007	0	0
2014072320	027	027	0	0
2014072320	027	007	2	0
2014072320	023	001	0	0
2014072320	027	027	0	0
2014072320	023	001	0	0
2014072320	016	019	2	0
2014072320	016	019	2	0
2014072320	006	024	1	0
2014072320	001	023	0	0
2014072320	001	023	0	0
2014072320	006	009	2	0
2014072320	001	023	0	0
2014072320	006	006	0	0
2014072320	006	006	0	0
2014072320	013	016	3	0
2014072320	024	009	1	0
2014072320	024	009	1	0
2014072320	024	009	1	0
2014072320	024	020	4	0
2014072320	024	020	4	0
2014072319	013	013	0	0
2014072319	014	001	0	0
2014072319	014	001	0	0
2014072319	014	001	0	0
2014072319	029	029	0	0
2014072319	010	028	1	0
2014072319	010	028	2	0
2014072319	009	014	0	0
2014072319	009	014	0	0
2014072319	009	014	0	0
2014072319	029	028	1	0
2014072319	029	028	1	0
2014072319	016	027	1	0
2014072319	016	016	0	0
2014072318	019	019	2	0
2014072318	006	006	1	0
2014072318	026	020	1	0
2014072318	006	006	0	0
2014072318	006	024	0	0
2014072318	006	006	0	0
2014072318	023	023	0	0
2014072318	024	024	0	0
2014072318	023	023	2	0
2014072318	024	024	0	0
2014072318	023	023	0	0
2014072318	019	019	2	0
2014072318	019	019	2	0
2014072318	016	014	1	0
2014072318	027	025	0	0
2014072318	014	001	1	0
2014072318	014	001	1	0
2014072317	023	023	3	0
2014072317	002	004	0	0
2014072317	006	006	2	0
2014072317	019	019	1	0
2014072317	023	006	1	0
2014072317	008	002	0	0
2014072317	023	006	1	0
2014072317	014	006	1	0
2014072317	014	006	1	0
2014072317	023	016	1	0
2014072317	023	023	0	0
2014072316	013	021	1	0
2014072316	010	004	0	0
2014072316	008	006	1	0
2014072316	028	005	1	0
2014072316	028	005	1	0
2014072316	008	008	0	0
2014072316	013	013	1	0
2014072316	019	019	1	0
2014072316	019	019	1	0
2014072316	022	014	1	0
2014072316	022	014	1	0
2014072316	009	013	1	0
2014072315	009	013	1	0
2014072315	008	028	1	0
2014072315	008	028	1	0
2014072315	024	027	0	0
2014072315	024	009	0	0
2014072315	011	008	0	0
2014072315	011	008	0	0
2014072315	019	019	1	0
2014072315	019	019	1	0
2014072315	019	019	0	0
2014072315	001	023	12	0
2014072315	001	023	12	0
2014072315	001	001	0	0
2014072315	001	001	0	0
2014072314	010	020	0	0
2014072314	010	024	1	0
2014072314	001	023	2	0
2014072314	001	023	2	0
2014072314	001	023	2	0
2014072314	001	001	0	0
2014072314	004	001	2	0
2014072314	016	027	0	0
2014072314	020	013	0	0
2014072314	006	024	0	0
2014072314	006	024	0	0
2014072314	006	006	0	0
2014072313	011	011	0	0
2014072313	022	006	1	0
2014072313	022	006	1	0
2014072313	023	029	0	0
2014072313	023	023	0	0
2014072313	025	006	1	0
2014072313	025	025	0	0
2014072313	025	025	0	0
2014072313	028	028	1	0
2014072313	025	006	1	0
2014072313	027	016	0	0
2014072313	008	023	2	0
2014072313	004	006	1	0
2014072313	015	015	1	0
2014072313	004	006	1	0
2014072313	004	006	1	0
2014072313	020	020	1	0
2014072312	009	009	0	0
2014072312	007	023	0	0
2014072312	010	014	2	0
2014072312	010	010	0	0
2014072312	012	004	1	0
2014072312	012	004	1	0
2014072312	012	004	1	0
2014072312	012	012	0	0
2014072312	023	023	5	0
2014072311	023	020	0	0
2014072311	023	013	1	0
2014072311	029	023	0	0
2014072311	002	012	1	0
2014072311	002	012	1	0
2014072311	002	012	1	0
2014072309	002	028	2	0
2014072309	002	002	0	0
2014072309	009	007	0	0
2014072309	019	019	1	0
2014072307	019	019	2	0
2014072307	015	008	1	0
2014072306	003	003	0	0
2014072306	003	003	0	0
2014072306	026	026	0	0
2014072306	003	003	0	0
2014072304	024	027	0	0
2014072304	024	027	0	0
2014072304	007	024	0	0
2014072304	007	024	0	0
2014072304	009	009	2	0
2014072304	009	009	2	0
2014072304	007	007	0	0
2014072304	007	007	0	0
2014072304	009	009	3	0
2014072303	007	007	0	0
2014072303	007	007	0	0
2014072303	009	007	0	0
2014072303	009	007	0	0
2014072303	020	009	0	0
2014072303	020	009	0	0
2014072302	006	010	0	0
2014072302	006	010	0	0
2014072302	020	020	1	0
2014072302	020	020	1	0
2014072300	023	020	1	0
2014072300	023	020	1	0
2014072300	010	006	1	0
2014072300	010	006	1	0
2014072300	023	023	0	0
2014072300	019	014	1	0
2014072300	019	019	0	0
2014072300	019	014	1	0
2014072300	006	024	1	0
2014072300	006	024	1	0
2014072300	026	023	0	0
2014072300	026	023	0	0
2014072300	019	019	0	0
2014072300	028	027	1	0
2014072300	028	027	1	0
2014072223	009	009	2	0
2014072223	025	029	1	0
2014072223	023	016	1	0
2014072223	028	028	0	0
2014072223	019	011	2	0
2014072223	019	011	2	0
2014072222	001	001	2	0
2014072222	004	015	23	0
2014072222	004	004	0	0
2014072222	001	001	2	0
2014072222	004	004	0	0
2014072222	001	001	0	0
2014072222	029	029	0	0
2014072222	019	006	2	0
2014072222	002	002	1	0
2014072222	019	006	2	0
2014072222	002	002	1	0
2014072222	009	007	14	0
2014072222	019	024	1	0
2014072222	009	009	0	0
2014072222	013	009	3	0
2014072222	019	026	1	0
2014072222	013	009	3	0
2014072221	022	027	1	0
2014072221	019	019	1	0
2014072221	001	015	1	0
2014072221	001	015	1	0
2014072221	001	001	0	0
2014072221	023	025	1	0
2014072221	023	023	0	0
2014072221	023	025	1	0
2014072221	023	023	2	0
2014072221	023	023	2	0
2014072221	023	001	0	0
2014072221	023	001	0	0
2014072221	013	013	0	0
2014072221	013	013	0	0
2014072221	026	019	0	0
2014072221	026	023	0	0
2014072221	024	016	2	0
2014072221	026	023	0	0
2014072221	013	013	0	0
2014072220	019	019	2	0
2014072220	019	019	2	0
2014072220	023	026	0	0
2014072220	024	026	0	0
2014072220	024	026	0	0
2014072220	023	023	2	0
2014072220	023	023	2	0
2014072220	022	022	2	0
2014072220	022	022	2	0
2014072220	016	016	3	0
2014072220	016	016	3	0
2014072220	022	022	0	0
2014072220	016	016	0	0
2014072220	028	026	2	0
2014072220	028	026	2	0
2014072220	017	024	0	0
2014072220	026	026	0	0
2014072219	027	016	0	0
2014072219	027	027	0	0
2014072219	027	016	0	0
2014072219	007	026	0	0
2014072219	002	005	0	0
2014072219	006	023	0	0
2014072219	016	019	1	0
2014072219	016	019	1	0
2014072219	019	027	0	0
2014072219	019	019	0	0
2014072219	019	027	0	0
2014072219	019	019	0	0
2014072219	019	019	0	0
2014072219	010	006	0	0
2014072219	006	006	2	0
2014072219	006	006	2	0
2014072218	026	020	1	0
2014072218	011	011	1	0
2014072218	019	019	0	0
2014072218	023	025	0	0
2014072218	010	008	0	0
2014072218	011	010	0	0
2014072218	027	012	2	0
2014072218	027	006	1	0
2014072218	009	023	0	0
2014072218	027	027	0	0
2014072218	027	006	1	0
2014072218	027	027	0	0
2014072218	027	027	0	0
2014072218	020	023	2	0
2014072218	020	020	0	0
2014072218	020	020	0	0
2014072217	010	009	0	0
2014072217	005	002	0	0
2014072217	010	010	0	0
2014072217	010	010	0	0
2014072217	023	027	0	0
2014072217	020	020	0	0
2014072217	027	027	0	0
2014072217	007	010	0	0
2014072216	009	020	0	0
2014072216	024	007	0	0
2014072216	009	009	0	0
2014072216	011	009	0	0
2014072216	020	017	1	0
2014072216	011	023	1	0
2014072216	020	022	0	0
2014072216	026	001	0	0
2014072215	029	029	2	0
2014072215	019	027	2	0
2014072215	019	019	0	0
2014072215	029	029	2	0
2014072215	013	015	0	0
2014072215	006	007	2	0
2014072215	006	007	2	0
2014072215	025	019	1	0
2014072215	025	019	1	0
2014072215	029	029	3	0
2014072215	025	025	0	0
2014072215	025	025	0	0
2014072215	029	029	0	0
2014072215	011	022	1	0
2014072215	007	013	0	0
2014072215	011	022	1	0
2014072214	026	016	0	0
2014072214	002	002	0	0
2014072214	002	002	0	0
2014072214	023	026	0	0
2014072214	017	014	0	0
2014072214	006	006	0	0
2014072214	005	002	0	0
2014072214	005	002	0	0
2014072214	006	006	0	0
2014072214	005	005	0	0
2014072213	023	011	1	0
2014072213	023	023	0	0
2014072213	014	017	0	0
2014072213	023	006	0	0
2014072213	015	015	0	0
2014072213	023	023	0	0
2014072212	025	023	0	0
2014072212	029	023	0	0
2014072212	029	029	0	0
2014072212	029	026	0	0
2014072212	029	029	0	0
2014072211	007	006	0	0
2014072211	007	006	0	0
2014072211	009	013	1	0
2014072210	009	009	0	0
2014072209	029	029	0	0
2014072209	029	029	0	0
2014072208	009	007	2	0
2014072208	009	007	2	0
2014072208	009	009	0	0
2014072208	028	001	1	0
2014072203	026	023	0	0
2014072202	026	016	0	0
2014072202	024	024	2	0
2014072202	016	026	1	0
2014072201	014	006	0	0
2014072200	011	008	0	0
2014072200	014	014	0	0
2014072200	004	016	2	0
2014072200	027	019	0	0
2014072200	014	028	1	0
2014072200	027	019	0	0
2014072200	027	027	0	0
2014072200	027	027	0	0
2014072200	011	011	6	0
2014072200	011	011	6	0
2014072200	011	011	6	0
2014072200	004	004	4	0
2014072200	008	008	0	0
2014072200	002	004	0	0
2014072200	016	027	0	0
2014072200	016	016	0	0
2014072200	016	027	0	0
2014072200	004	004	0	0
2014072200	016	016	0	0
2014072123	016	016	0	0
2014072123	016	024	0	0
2014072123	001	007	0	0
2014072123	001	007	0	0
2014072123	001	007	1	0
2014072123	009	009	5	0
2014072123	009	009	5	0
2014072123	009	009	5	0
2014072122	002	006	0	0
2014072122	016	016	0	0
2014072122	028	006	2	0
2014072122	028	028	0	0
2014072122	016	016	3	0
2014072122	028	028	0	0
2014072122	016	016	0	0
2014072122	016	016	0	0
2014072122	028	005	2	0
2014072122	028	028	0	0
2014072122	016	016	3	0
2014072122	011	011	5	0
2014072122	011	011	5	0
2014072122	004	012	1	0
2014072122	004	012	1	0
2014072122	016	016	2	0
2014072121	016	016	3	0
2014072121	001	001	3	0
2014072121	019	019	1	0
2014072121	011	011	4	0
2014072121	024	023	1	0
2014072121	011	011	4	0
2014072121	020	020	5	0
2014072121	010	005	3	0
2014072121	026	027	1	0
2014072121	020	020	5	0
2014072121	026	027	1	0
2014072121	019	019	2	0
2014072121	010	028	1	0
2014072121	029	025	2	0
2014072121	029	029	0	0
2014072121	029	025	2	0
2014072121	001	001	3	0
2014072121	029	029	0	0
2014072121	019	025	1	0
2014072121	012	004	1	0
2014072121	019	019	0	0
2014072121	019	019	1	0
2014072121	019	009	1	0
2014072121	012	004	1	0
2014072121	019	019	0	0
2014072121	019	019	0	0
2014072121	027	026	0	0
2014072121	027	026	1	0
2014072120	009	010	1	0
2014072120	019	016	0	0
2014072120	019	016	0	0
2014072120	013	011	0	0
